editie,nr,titel,uitgever,uitgave,bewerkt,verkend,bijgewerkt,herzien,opname_jaar,basis_jaar,basis,schaal,bewerker,reproductie,opmerking,wsk,hw,we,image
5,45,'S-HERTOGENBOSCH-OOST,"meetkundige dienst, delft",1986,,,,,1985,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,H,,vijfde_editie/45 's-Hertogenbosch-Oost-2.jpg
5,45,'S-HERTOGENBOSCH-OOST,"meetkundige dienst, delft",1986,,,,,1985,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,,W,vijfde_editie/45 's-Hertogenbosch-Oost-3.jpg
5,46,GENNEP,"meetkundige dienst, delft",1986,,,,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985",,,Ja,,,vijfde_editie/46 Gennep-1.jpg
5,46,GENNEP,"meetkundige dienst, delft",1986,,,,,1986,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,H,,vijfde_editie/46 Gennep-2.jpg
5,46,GENNEP,"meetkundige dienst, delft",1986,,,,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,,W,vijfde_editie/46 Gennep-3.jpg
5,48,MIDDELBURG-WEST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1981,,,,,1978,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,Ja,,,vijfde_editie/48 Middelburg-West-1.jpg
5,48,MIDDELBURG-WEST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1981,,,,,1978,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,,H,,vijfde_editie/48 Middelburg-West-2.jpg
5,48,MIDDELBURG-OOST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1978,1972,"Topografische kaart 1972, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,Ja,,,vijfde_editie/48 Middelburg-Oost-1.jpg
5,48,MIDDELBURG-OOST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1978,1972,"Topografische kaart 1972, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,,H,,vijfde_editie/48 Middelburg-Oost-2.jpg
5,49,BERGEN OP ZOOM-WEST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1979,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",,Ja,,,vijfde_editie/49 Bergen op Zoom-West-1.jpg
5,49,BERGEN OP ZOOM-WEST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1981,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",,,H,,vijfde_editie/49 Bergen op Zoom-West-2.jpg
5,49,BERGEN OP ZOOM-OOST,"meetkundige dienst, delft",1986,,,,,1984,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1984","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/49 Bergen op Zoom-Oost-1.jpg
5,49,BERGEN OP ZOOM-OOST,"meetkundige dienst, delft",1986,,,,,1984,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1984","Topografische Dienst, Emmen",,,H,,vijfde_editie/49 Bergen op Zoom-Oost-2.jpg
5,49,BERGEN OP ZOOM-OOST,"meetkundige dienst, delft",1987,,,,,1986,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,,W,vijfde_editie/49 Bergen op Zoom-Oost-3.jpg
5,50,TILBURG-WEST,"meetkundige dienst, delft",1986,,,,,1985,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/50 Tilburg-West-1.jpg
5,50,TILBURG-WEST,"meetkundige dienst, delft",1986,,,,,1985,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,H,,vijfde_editie/50 Tilburg-West-2.jpg
5,50,TILBURG-OOST,"meetkundige dienst, delft",1987,,,,,1985,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985",,,Ja,,,vijfde_editie/50 Tilburg-Oost-1.jpg
5,50,TILBURG-OOST,"meetkundige dienst, delft",1987,,,,,1985,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,H,,vijfde_editie/50 Tilburg-Oost-2.jpg
5,51,EINDHOVEN-WEST,"meetkundige dienst, delft",1986,,,,,1985,1985,"Topografische kaart 1985, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/51 Eindhoven-West-1.jpg
5,51,EINDHOVEN-WEST,"meetkundige dienst, delft",1986,,,,,1985,1985,"Topografische kaart 1985, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,H,,vijfde_editie/51 Eindhoven-West-2.jpg
5,51,EINDHOVEN-OOST,"meetkundige dienst, delft",1987,,,,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/51 Eindhoven-Oost-1.jpg
5,51,EINDHOVEN-OOST,"meetkundige dienst, delft",1986,,,,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,H,,vijfde_editie/51 Eindhoven-Oost-2.jpg
5,51,EINDHOVEN-OOST,"meetkundige dienst, delft",1986,,,,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,,W,vijfde_editie/51 Eindhoven-Oost-3.jpg
5,52,VENLO-WEST,"meetkundige dienst, delft",1987,,,,,1986,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986",,,Ja,,,vijfde_editie/52 Venlo-West-1.jpg
5,52,VENLO-WEST,"meetkundige dienst, delft",1987,,,,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,H,,vijfde_editie/52 Venlo-West-2.jpg
5,52,VENLO-WEST,"meetkundige dienst, delft",1987,,,,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,,W,vijfde_editie/52 Venlo-West-3.jpg
5,52,VENLO-OOST,"meetkundige dienst, delft",1987,,,,,1986,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/52 Venlo-Oost-1.jpg
5,52,VENLO-OOST,"meetkundige dienst, delft",1986,,,,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,H,,vijfde_editie/52 Venlo-Oost-2.jpg
5,54,TERNEUZEN-WEST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1978,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,Ja,,,vijfde_editie/54 Terneuzen-West-1.jpg
5,54,TERNEUZEN-WEST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1978,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,,H,,vijfde_editie/54 Terneuzen-West-2.jpg
5,54,TERNEUZEN-OOST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1979,1972,"Topografische kaart 1972, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",,Ja,,,vijfde_editie/54 Terneuzen-Oost-1.jpg
5,54,TERNEUZEN-OOST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1979,1972,"Topografische kaart 1972, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",,,H,,vijfde_editie/54 Terneuzen-Oost-2.jpg
5,55,HULST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1979,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",,Ja,,,vijfde_editie/55 Hulst-1.jpg
5,55,HULST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1979,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",,,H,,vijfde_editie/55 Hulst-2.jpg
5,57,VALKENSWAARD-WEST,"meetkundige dienst, delft",1986,,,,,1985,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/57 Valkenswaard-West-1.jpg
5,57,VALKENSWAARD-WEST,"meetkundige dienst, delft",1986,,,,,1985,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,H,,vijfde_editie/57 Valkenswaard-West-2.jpg
5,57,VALKENSWAARD-OOST,"meetkundige dienst, delft",1986,,,,,1985,1973,"Topografische kaart 1973, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/57 Valkenswaard-Oost-1.jpg
5,57,VALKENSWAARD-OOST,"meetkundige dienst, delft",1986,,,,,1985,1973,"Topografische kaart 1973, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,H,,vijfde_editie/57 Valkenswaard-Oost-2.jpg
5,58,ROERMOND-WEST,"meetkundige dienst, delft",1987,,,,,1985,1969,"Topografische kaart 1969, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985",,,Ja,,,vijfde_editie/58 Roermond-West-1.jpg
5,58,ROERMOND-WEST,"meetkundige dienst, delft",1987,,,,,1985,1969,"Topografische kaart 1969, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,H,,vijfde_editie/58 Roermond-West-2.jpg
5,58,ROERMOND-OOST,"meetkundige dienst, delft",1987,,,,,1986,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/58 Roermond-Oost-1.jpg
5,58,ROERMOND-OOST,"meetkundige dienst, delft",1987,,,,,1986,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,H,,vijfde_editie/58 Roermond-Oost-2.jpg
5,60,SITTARD-WEST,"meetkundige dienst, delft",1987,,,,,1986,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986",,,Ja,,,vijfde_editie/60 Sittard-West-1.jpg
5,60,SITTARD-WEST,"meetkundige dienst, delft",1987,,,,,1986,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,H,,vijfde_editie/60 Sittard-West-2.jpg
5,60,SITTARD-OOST,"meetkundige dienst, emmen",1987,,,,,1986,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986",,,Ja,,,vijfde_editie/60 Sittard-Oost-1.jpg
5,60,SITTARD-OOST,"meetkundige dienst, delft",1987,,,,,1986,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,H,,vijfde_editie/60 Sittard-Oost-2.jpg
5,61,MAASTRICHT,"meetkundige dienst, delft",1987,,,,,1986,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986",,,Ja,,,vijfde_editie/61 Maastricht-1.jpg
5,61,MAASTRICHT,"meetkundige dienst, delft",1987,,,,,1986,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen 1987",,,H,,vijfde_editie/61 Maastricht-2.jpg
5,62,HEERLEN,"meetkundige dienst, delft",1987,,,,,1986,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986",,,Ja,,,vijfde_editie/62 Heerlen-1.jpg
5,62,HEERLEN,"meetkundige dienst, delft",1987,,,,,1986,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986",,,,H,,vijfde_editie/62 Heerlen-2.jpg
3     ,62   ,HEERLEN                     ,                                                           ,         ,       ,1954     ,          ,         ,           ,          ,                                                   ,Schaal 1:50000           ,Algemene Dienst Rijkswaterstaat                                                                     ,J.J. Groen & Zn. N.V. Leiden               ,                                                                  ,   ,  ,  ,derde_editie/62 Heerlen.jpg
1BIS  ,39   ,RHENEN 3                    ,Top. Inrichting                                            ,         ,1898   ,1895     ,          ,         ,           ,          ,                                                   ,Schaal van 10000 Meters  ,                                                                                                    ,                                           ,                                                                  ,   ,  ,  ,edit_1bis/39 Rhenen-3.jpg
2BIS,43,WILLEMSTAD (OOST),,,,,1942,1939,,,,Schaal 1:50000,Alg. Dienst Rijkswaterstaat,Top. Dienst,"niet vermeld in Beschrijving Waterstaatskaarten.doc",,,,edit_2bis/43 Willemstad-Oost.jpg
2BIS  ,51   ,EINDHOVEN OOST              ,                                                           ,         ,1949   ,         ,          ,         ,           ,          ,                                                   ,Schaal 1:50000           ,Alg. Dienst Rijkswaterstaat                                                                         ,Topografische Dienst                       ,                                                                  ,   ,  ,  ,edit_2bis/51 Eindhoven-Oost.jpg
3BIS  ,57   ,VALKENSWAARD-OOST           ,                                                           ,1963     ,       ,         ,          ,1960     ,           ,          ,                                                   ,Schaal 1:50000           ,Rjkswaterstaat Directie Algemene Dienst                                                             ,Topografische Dienst                       ,                                                                  ,   ,  ,  ,edit_3bis/57 Valkenswaard-Oost.jpg
4BIS,59,GENK,,1974,,,,1973,,,,Schaal 1:50000,Afdeling Waterstaatskartografie Directie Waterhuishouding en Waterbeweging,Topografische Dienst,"niet vermeld in Beschrijving Waterstaatskaarten.doc",,,,edit_4bis/59 Genk.jpg
1     ,62   ,HEERLEN 3                   ,Top. Inrichting                                            ,         ,1891   ,1890     ,          ,         ,           ,          ,                                                   ,Schaal van 10000 Meters  ,                                                                                                    ,                                           ,                                                                  ,   ,  ,  ,eerste_editie/62 Heerlen-3.jpg
2     ,62   ,HEERLEN 3                   ,Top.-Dienst                                                ,         ,       ,         ,          ,1930     ,           ,          ,                                                   ,Schaal van 10000 Meter   ,                                                                                                    ,                                           ,                                                                  ,   ,  ,  ,tweede_editie/62 Heerlen-3.jpg
4     ,31   ,UTRECHT-WEST                ,                                                           ,1970     ,       ,         ,          ,         ,           ,          ,                                                   ,                         ,Afdeling Waterstaatskartografie Directie Waterhuishouding en Waterbeweging                          ,Topografische Dienst                       ,"niet vermeld als bijkaart in Beschrijving Waterstaatskaarten.doc",   ,  ,W ,vierde_editie/31 Utrecht-West-3.jpg
4,40,ARNHEM-OOST,,1979,,,,,,,,,Afdeling Waterstaatskartografie Directie Waterhuishouding en Waterbeweging,Topografische Dienst,"niet vermeld in Beschrijving Waterstaatskaarten.doc",,H,,vierde_editie/40 Arnhem-Oost-2.jpg
4     ,62   ,HEERLEN-OOST                ,                                                           ,1970     ,       ,         ,          ,1970     ,           ,          ,                                                   ,                         ,Rjkswaterstaat Directie Algemene Dienst                                                             ,Topografische Dienst                       ,                                                                  ,   ,  ,  ,vierde_editie/62 Heerlen-Oost.jpg
5,43,WILLEMSTAD-WEST,"meetkundige dienst, delft",1983,,,,,,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",Schaal van 10000 Meter,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft","niet vermeld in Beschrijving Waterstaatskaarten.doc",,,W,vijfde_editie/43 Willemstad-West-3a.jpg
